token	complexity
challenges	0.333333333
challenges	0.342105263
heart	0.25
information	0.125
information	0.176470588
information	0.205882353
presence	0.138888889
Energy	0.125
shirt	0.125
part	0.1625
part	0.183333333
committees	0.125
committees	0.3125
committees	0.328125
change	0.125
change	0.25
inclusion	0.125
inclusion	0.426470588
services	0.125
services	0.160714286
services	0.308823529
Transport	0.125
Transport	0.203125
Article	0.125
Article	0.28125
Article	0.289473684
Article	0.40625
head	0.173076923
intolerance	0.125
intolerance	0.2
regions	0.125
regions	0.295454545
spices	0.196428571
Thursday	0.125
Thursday	0.175
Thursday	0.180555556
Thursday	0.2125
display	0.125
extent	0.291666667
applause	0.125
applause	0.25
European	0.125
European	0.133333333
European	0.142857143
European	0.205882353
European	0.225
European	0.25
countries	0.125
countries	0.152777778
countries	0.161764706
countries	0.178571429
countries	0.2125
health	0.132352941
health	0.176470588
health	0.191176471
opportunity	0.2
opportunity	0.288461538
opportunity	0.291666667
opportunity	0.3375
agreement	0.133333333
agreement	0.1875
agreement	0.229166667
agreement	0.25
agreement	0.316666667
cases	0.133333333
cases	0.25
cases	0.267857143
recommendation	0.133333333
recommendation	0.140625
recommendation	0.296875
youth	0.140625
youth	0.30952381
matter	0.133333333
matter	0.175
matter	0.196428571
matter	0.25
matter	0.34375
terrorism	0.133333333
terrorism	0.288461538
changes	0.133333333
vote	0.133333333
vote	0.160714286
vote	0.196428571
vote	0.203125
vote	0.272727273
visits	0.134615385
members	0.134615385
members	0.203125
April	0.134615385
courage	0.183333333
courage	0.296875
disturbance	0.361111111
difficulties	0.25
anniversary	0.140625
anniversary	0.15625
card	0.140625
millions	0.140625
request	0.140625
request	0.261363636
request	0.263157895
request	0.279411765
response	0.140625
response	0.2375
neighbours	0.140625
Agreement	0.140625
Agreement	0.222222222
Agreement	0.235294118
Agreement	0.275
Agreement	0.277777778
ladies	0.140625
ladies	0.176470588
ladies	0.194444444
ladies	0.25
Member	0.140625
Member	0.196428571
Member	0.236111111
Member	0.261904762
Member	0.291666667
steps	0.225
states	0.140625
occasions	0.140625
banks	0.142857143
sites	0.142857143
President	0.142857143
President	0.2
President	0.220588235
President	0.238636364
President	0.25
country	0.157894737
country	0.208333333
country	0.263888889
country	0.273809524
June	0.142857143
June	0.2
June	0.205882353
difference	0.215909091
difference	0.3375
dairy	0.142857143
afternoon	0.142857143
example	0.142857143
example	0.15
example	0.171875
jobs	0.142857143
Sea	0.142857143
confidence	0.142857143
confidence	0.197368421
confidence	0.222222222
Economic	0.142857143
Economic	0.288461538
use	0.152777778
food	0.147058824
food	0.157894737
food	0.203125
States	0.144736842
States	0.234375
States	0.25
States	0.2875
States	0.315789474
Today	0.144736842
Today	0.176470588
Today	0.211538462
Today	0.227272727
forms	0.197916667
Thanks	0.147058824
experts	0.147058824
deadline	0.147058824
deadline	0.277777778
Asia	0.15
Asia	0.1875
evening	0.194444444
texts	0.147058824
texts	0.176470588
October	0.147058824
October	0.192307692
floor	0.147058824
floor	0.194444444
floor	0.214285714
floor	0.25
War	0.147058824
exercise	0.205882353
bodies	0.264705882
persons	0.15625
situation	0.15
situation	0.232142857
situation	0.25
situation	0.264705882
situation	0.265625
situation	0.315789474
course	0.171875
course	0.196428571
course	0.203125
course	0.25
availability	0.297619048
end	0.15
end	0.157894737
end	0.25
party	0.15
thanks	0.15
thanks	0.152777778
thanks	0.202380952
planning	0.15
Representative	0.15
Representative	0.2
Parliament	0.15
Parliament	0.267857143
Parliament	0.302631579
Parliament	0.305555556
Parliament	0.3125
Parliament	0.325
Parliament	0.347826087
regulation	0.15
regulation	0.319444444
winners	0.15
defence	0.15
defence	0.267857143
defence	0.352941176
defence	0.45
courses	0.15
learning	0.205882353
finance	0.15
patient	0.1875
cancer	0.15
dignity	0.15
flight	0.152777778
economy	0.152777778
economy	0.183333333
economy	0.191176471
economy	0.2
Subject	0.152777778
Subject	0.264705882
influence	0.152777778
influence	0.2
concern	0.152777778
concern	0.235294118
sales	0.152777778
media	0.152777778
offence	0.153846154
instructions	0.153846154
basis	0.153846154
basis	0.225
basis	0.232142857
basis	0.266666667
currency	0.153846154
currency	0.25
politics	0.153846154
conflict	0.153846154
conflict	0.270833333
conflict	0.3125
aspect	0.154761905
aspect	0.304347826
Fund	0.15625
task	0.15625
connection	0.15625
connection	0.25
livelihoods	0.15625
patients	0.208333333
allowances	0.15625
allowances	0.296875
allowances	0.357142857
friendships	0.15625
points	0.157894737
points	0.279411765
goal	0.157894737
goal	0.208333333
argument	0.157894737
session	0.157894737
session	0.171052632
session	0.222222222
session	0.225
session	0.233333333
birthplace	0.157894737
translation	0.157894737
principles	0.160714286
principles	0.21875
principles	0.357142857
version	0.160714286
twins	0.160714286
parties	0.160714286
parties	0.161764706
parties	0.297619048
text	0.160714286
text	0.178571429
text	0.196428571
text	0.2125
text	0.236111111
disaster	0.316666667
seats	0.21875
exposure	0.160714286
meeting	0.160714286
meeting	0.1875
meeting	0.208333333
meeting	0.214285714
employment	0.161764706
employment	0.236842105
employment	0.25
business	0.216666667
point	0.161764706
point	0.1875
point	0.234375
point	0.236842105
point	0.264705882
honesty	0.161764706
honour	0.166666667
voting	0.166666667
voting	0.1875
voting	0.234375
submissions	0.166666667
region	0.166666667
region	0.25
supporter	0.166666667
loudness	0.166666667
forest	0.21875
forest	0.235294118
procedure	0.166666667
procedure	0.205882353
procedure	0.267857143
procedure	0.323529412
procedure	0.388888889
reading	0.166666667
reading	0.176470588
Funds	0.166666667
household	0.166666667
rate	0.166666667
rate	0.220588235
Victims	0.166666667
reports	0.166666667
reports	0.196428571
reports	0.214285714
classification	0.166666667
classification	0.1875
review	0.166666667
review	0.211538462
democracy	0.166666667
democracy	0.208333333
democracy	0.25
democracy	0.289473684
democracy	0.297619048
roads	0.166666667
pleasure	0.175
pleasure	0.210526316
pleasure	0.220588235
data	0.176470588
slaughter	0.166666667
job	0.166666667
job	0.2
building	0.166666667
statement	0.166666667
statement	0.176470588
capacity	0.166666667
capacity	0.21875
capacity	0.25
fears	0.166666667
Bulgaria	0.166666667
Bulgaria	0.265625
Bulgaria	0.267857143
Bulgaria	0.305555556
Bulgaria	0.375
respect	0.265625
terms	0.235294118
motion	0.166666667
motion	0.232142857
motion	0.25
motion	0.291666667
opinion	0.170454545
opinion	0.279411765
method	0.171052632
impression	0.220588235
regret	0.171875
control	0.178571429
Women	0.171875
negotiations	0.171875
negotiations	0.1875
negotiations	0.267857143
purpose	0.171875
Egypt	0.305555556
Egypt	0.338235294
item	0.171875
item	0.234375
item	0.238095238
item	0.25
item	0.25
Greece	0.171875
form	0.264705882
transport	0.171875
transport	0.180555556
context	0.21875
context	0.265625
context	0.325
office	0.171875
Coasts	0.173076923
places	0.1875
places	0.21875
places	0.25
accidents	0.173076923
accidents	0.279411765
qualification	0.175
qualification	0.235294118
mind	0.175
victims	0.175
victims	0.191176471
victims	0.214285714
Development	0.175
Development	0.205882353
Development	0.3
Development	0.316666667
efficiency	0.333333333
Finance	0.175
Finance	0.294117647
debate	0.175
debate	0.2
debate	0.232142857
debate	0.25
debate	0.276315789
authors	0.2
sittings	0.175
sittings	0.296875
sittings	0.3
sittings	0.367647059
sittings	0.375
state	0.196428571
state	0.266666667
experience	0.211538462
firefighting	0.176470588
customs	0.176470588
Agenda	0.176470588
Agenda	0.266666667
Agenda	0.369047619
businesses	0.176470588
origin	0.176470588
origin	0.233333333
origin	0.25
origin	0.263888889
Code	0.176470588
Presidency	0.176470588
Presidency	0.191176471
Presidency	0.236111111
Presidency	0.263157895
Presidency	0.264705882
committee	0.176470588
committee	0.291666667
committee	0.315789474
committee	0.323529412
committee	0.390625
benefits	0.176470588
benefits	0.233333333
progress	0.176470588
progress	0.1875
progress	0.210526316
progress	0.234375
progress	0.347222222
facts	0.176470588
values	0.176470588
values	0.2
positions	0.176470588
earthquake	0.176470588
earthquake	0.25
market	0.176470588
market	0.25
market	0.25
trial	0.176470588
maintenance	0.3
target	0.2
target	0.216666667
courts	0.3125
qualities	0.178571429
standard	0.178571429
model	0.178571429
relations	0.178571429
relations	0.214285714
relations	0.273809524
term	0.183333333
instances	0.178571429
instances	0.333333333
recovery	0.178571429
rules	0.178571429
rules	0.236842105
rules	0.263888889
tolerance	0.178571429
results	0.183333333
observers	0.178571429
placing	0.178571429
Explanations	0.178571429
Colleagues	0.178571429
discussion	0.178571429
opposition	0.180555556
recommendations	0.180555556
Employment	0.180555556
Employment	0.233333333
Employment	0.25
Employment	0.289473684
announcement	0.180555556
boycott	0.180555556
approval	0.180555556
approval	0.266666667
reason	0.180555556
reason	0.222222222
reason	0.230769231
impact	0.180555556
impact	0.220588235
impact	0.220588235
penalty	0.180555556
fishing	0.183333333
fishing	0.184210526
fishing	0.235294118
violence	0.183333333
Afghanistan	0.183333333
movement	0.1875
movement	0.235294118
solution	0.183333333
solution	0.2625
paragraph	0.183333333
paragraph	0.233333333
paragraph	0.25
paragraph	0.277777778
Socialists	0.183333333
Socialists	0.216666667
Socialists	0.342105263
Socialists	0.352941176
Socialists	0.411764706
Results	0.184210526
care	0.183333333
function	0.261363636
access	0.183333333
access	0.194444444
access	0.25
Green	0.235294118
arms	0.291666667
arms	0.302631579
Italy	0.183333333
minorities	0.184210526
minorities	0.3125
Rule	0.184210526
Rule	0.223684211
economies	0.184210526
economies	0.296875
economies	0.3
situations	0.184210526
situations	0.216666667
candles	0.184210526
law	0.184210526
law	0.214285714
law	0.215909091
coordination	0.1875
surface	0.1875
agreements	0.1875
agreements	0.214285714
agreements	0.265625
Debates	0.1875
Debates	0.223684211
agenda	0.1875
agenda	0.214285714
agenda	0.275
agenda	0.303571429
agenda	0.338235294
crisis	0.1875
crisis	0.203125
crisis	0.234375
crisis	0.275
Conservatives	0.1875
Conservatives	0.296875
case	0.1875
case	0.25
case	0.319444444
decision	0.194444444
decision	0.21875
decision	0.263157895
operations	0.1875
favour	0.1875
favour	0.2
favour	0.21875
favour	0.220588235
favour	0.316666667
Research	0.1875
Research	0.211538462
Research	0.238095238
Outcome	0.1875
Outcome	0.21875
fleets	0.1875
factor	0.294117647
Home	0.1875
Home	0.222222222
threat	0.192307692
objection	0.1875
Oil	0.1875
Food	0.1875
Food	0.194444444
abilities	0.1875
hours	0.191176471
attempt	0.191176471
attempt	0.347222222
majority	0.191176471
majority	0.211538462
majority	0.216666667
majority	0.236842105
Debate	0.191176471
outcome	0.191176471
ruling	0.191176471
ruling	0.296875
Taxes	0.191176471
sunflower	0.191176471
funds	0.191176471
funds	0.2
phases	0.191176471
opening	0.191176471
opening	0.25
names	0.191176471
names	0.2
names	0.326086957
selection	0.2
Containers	0.191176471
Internet	0.191176471
Valentine	0.191176471
Agreements	0.194444444
Corrections	0.194444444
Minister	0.194444444
Minister	0.205882353
Minister	0.25
Minister	0.339285714
detail	0.194444444
transparency	0.25
transparency	0.266666667
transparency	0.338235294
transparency	0.367647059
Lebanon	0.194444444
Lebanon	0.342105263
consultation	0.194444444
Committee	0.194444444
Committee	0.2
Committee	0.21875
Committee	0.265625
Committee	0.294117647
Iraq	0.194444444
Iraq	0.2
Iraq	0.25
Iraq	0.319444444
development	0.223684211
development	0.265625
Madam	0.194444444
Madam	0.210526316
Madam	0.21875
Madam	0.25
month	0.197368421
bridge	0.196428571
proposals	0.196428571
proposals	0.2375
proposals	0.25
Affairs	0.196428571
Affairs	0.214285714
Affairs	0.222222222
Affairs	0.25
Affairs	0.267857143
Defence	0.196428571
cars	0.196428571
Finland	0.196428571
Finland	0.273809524
Finland	0.316666667
Finland	0.366666667
heads	0.196428571
focus	0.196428571
Bulgarians	0.196428571
path	0.196428571
colleagues	0.196428571
colleagues	0.232142857
colleagues	0.283333333
colleagues	0.315789474
disorder	0.197368421
news	0.197368421
package	0.197368421
efforts	0.216666667
efforts	0.2375
week	0.238095238
talks	0.197368421
duties	0.197368421
duties	0.291666667
Republic	0.197916667
Republic	0.220588235
Republic	0.294117647
Republic	0.296875
Republic	0.308823529
thefts	0.2
Bank	0.2
Ladies	0.2
White	0.2
White	0.25
harvest	0.2
poultry	0.2
poverty	0.2
Council	0.2
Council	0.25
Council	0.308823529
Council	0.323529412
Council	0.375
banana	0.2
matters	0.2
matters	0.21875
matters	0.220588235
Equal	0.2
Equal	0.2
December	0.2
December	0.346153846
contact	0.2
procedures	0.2
procedures	0.285714286
procedures	0.35
China	0.2
record	0.2
record	0.203125
presentation	0.2
presentation	0.25
presentation	0.276315789
minutes	0.2
minutes	0.203125
minutes	0.216666667
cooperation	0.2
cooperation	0.216666667
cooperation	0.25
cooperation	0.289473684
cooperation	0.35
solutions	0.2
solutions	0.285714286
document	0.2
benefit	0.2
Serbia	0.2
Serbia	0.264705882
Serbia	0.265625
Serbia	0.265625
Serbia	0.352941176
Union	0.2
Union	0.216666667
Union	0.25
Union	0.305555556
Union	0.352941176
independence	0.2
loan	0.2
thoughts	0.226190476
markets	0.203125
objective	0.203125
objective	0.236111111
objective	0.288461538
Signature	0.203125
Signature	0.25
shipbuilding	0.203125
shipbuilding	0.323529412
risks	0.203125
portion	0.25
research	0.203125
research	0.233333333
research	0.263888889
production	0.203125
production	0.266666667
production	0.328947368
trends	0.203125
incomes	0.203125
Transparency	0.203125
Transparency	0.333333333
condition	0.203125
Seventh	0.203125
Seventh	0.214285714
letter	0.205882353
year	0.205882353
year	0.214285714
year	0.216666667
year	0.25
Minutes	0.205882353
Minutes	0.214285714
Minutes	0.216666667
Minutes	0.294117647
expectations	0.205882353
supervisors	0.205882353
supervisors	0.236111111
Policy	0.205882353
Sweden	0.205882353
injury	0.275
relation	0.265625
relation	0.267857143
newsletter	0.205882353
security	0.205882353
security	0.236842105
security	0.285714286
file	0.205882353
Mrs	0.208333333
Mrs	0.216666667
Mrs	0.223684211
Mrs	0.263888889
Mrs	0.279411765
panel	0.285714286
layers	0.296875
negotiators	0.208333333
reactors	0.208333333
representative	0.208333333
representative	0.25
election	0.208333333
election	0.236111111
New	0.208333333
counts	0.208333333
reminder	0.208333333
responsibility	0.208333333
responsibility	0.25
responsibility	0.275
invitation	0.210526316
Market	0.210526316
Market	0.233333333
touches	0.210526316
Iran	0.2125
Iran	0.216666667
Iran	0.291666667
Iran	0.291666667
Iran	0.296875
examination	0.214285714
examination	0.318181818
player	0.2125
targets	0.233333333
February	0.214285714
Party	0.214285714
Party	0.222222222
Party	0.25
fuel	0.214285714
career	0.214285714
adoption	0.214285714
anyone	0.214285714
living	0.25
amendment	0.214285714
amendment	0.234375
amendment	0.266666667
amendment	0.283333333
amendment	0.285714286
Somalia	0.214285714
Somalia	0.266666667
Somalia	0.267857143
Somalia	0.359375
income	0.214285714
being	0.214285714
Africa	0.214285714
Industry	0.214285714
tasks	0.216666667
labourers	0.216666667
fall	0.216666667
fall	0.291666667
backing	0.216666667
firms	0.216666667
representatives	0.216666667
representatives	0.216666667
representatives	0.25
profitability	0.216666667
profitability	0.333333333
construction	0.216666667
peacekeeping	0.216666667
peacekeeping	0.3
peacekeeping	0.3125
peacekeeping	0.35
abuses	0.216666667
abuses	0.375
imports	0.216666667
imports	0.234375
Institutions	0.216666667
meetings	0.216666667
meetings	0.232142857
meetings	0.2875
Agriculture	0.216666667
Agriculture	0.275
Agriculture	0.283333333
instruments	0.235294118
proposal	0.216666667
proposal	0.25
proposal	0.267857143
proposal	0.303571429
English	0.216666667
Controls	0.216666667
chains	0.265625
arrangement	0.21875
arrangement	0.263157895
borders	0.35
ruins	0.21875
church	0.21875
manner	0.25
manner	0.375
community	0.21875
indications	0.21875
formation	0.25
forestry	0.21875
forestry	0.375
tool	0.222222222
tool	0.305555556
petitioners	0.21875
petitioners	0.366666667
petitioners	0.366666667
Ireland	0.21875
Ireland	0.232142857
Ireland	0.303571429
Simon	0.34375
Turkey	0.21875
Turkey	0.319444444
colleague	0.21875
colleague	0.25
colleague	0.263888889
colleague	0.266666667
colleague	0.279411765
quality	0.21875
immigration	0.220588235
immigration	0.289473684
Regional	0.220588235
Community	0.220588235
Community	0.220588235
Community	0.234375
Community	0.273809524
Community	0.283333333
Constitution	0.220588235
manufacturing	0.220588235
Spain	0.220588235
Spain	0.25
Exchanges	0.220588235
Rural	0.220588235
Rural	0.25
Rural	0.270833333
Rural	0.319444444
textiles	0.220588235
textiles	0.375
labelling	0.220588235
labelling	0.266666667
labelling	0.283333333
labelling	0.291666667
labelling	0.359375
signatures	0.220588235
Georgia	0.220588235
Georgia	0.235294118
Georgia	0.333333333
greenhouse	0.220588235
Yesterday	0.220588235
Germany	0.220588235
Germany	0.319444444
Rail	0.220588235
witness	0.273809524
feasibility	0.357142857
religion	0.220588235
cancers	0.220588235
Spanish	0.220588235
officials	0.222222222
population	0.222222222
views	0.222222222
views	0.222222222
March	0.222222222
March	0.25
March	0.263888889
Promotion	0.223684211
affairs	0.294117647
communities	0.223684211
minus	0.223684211
forces	0.223684211
Daniel	0.285714286
compromise	0.223684211
compromise	0.25
compromise	0.329545455
discharge	0.223684211
discharge	0.233333333
discharge	0.25
discharge	0.265625
exchange	0.277777778
exchange	0.321428571
expert	0.223684211
expert	0.233333333
resolutions	0.225
resolutions	0.25
resolutions	0.3
resolutions	0.319444444
resolutions	0.321428571
amendments	0.225
amendments	0.28125
amendments	0.283333333
amendments	0.285714286
amendments	0.34375
mechanism	0.296875
breaches	0.225
breaches	0.333333333
Constitutional	0.225
Constitutional	0.275
EU	0.225
EU	0.321428571
EU	0.375
EU	0.375
EU	0.375
EU	0.375
EU	0.397058824
EU	0.4
EU	0.4
EU	0.410714286
framework	0.225
framework	0.277777778
framework	0.305555556
framework	0.323529412
framework	0.359375
ideas	0.225
accessibility	0.267857143
difficulty	0.225
awareness	0.225
projects	0.226190476
behalf	0.226190476
behalf	0.25
behalf	0.28125
behalf	0.283333333
behalf	0.397058824
locust	0.305555556
road	0.229166667
road	0.267857143
initiatives	0.230769231
initiatives	0.296875
initiatives	0.302631579
initiatives	0.315789474
initiatives	0.416666667
clarifications	0.232142857
clarifications	0.279411765
clarifications	0.294117647
clarifications	0.3125
clarifications	0.4
privilege	0.232142857
Islam	0.232142857
Internal	0.232142857
Internal	0.25
objectives	0.232142857
objectives	0.328947368
Presidents	0.232142857
Presidents	0.283333333
management	0.232142857
management	0.282608696
Haiti	0.232142857
Haiti	0.328125
Haiti	0.392857143
pledge	0.232142857
Cameroon	0.232142857
Cameroon	0.333333333
bureaucracy	0.232142857
competitiveness	0.232142857
competitiveness	0.25
competitiveness	0.277777778
competitiveness	0.3125
competitiveness	0.3375
reconsideration	0.233333333
reconsideration	0.283333333
reconsideration	0.328125
Christmas	0.233333333
Christmas	0.236842105
Ukraine	0.233333333
Ukraine	0.375
collaboration	0.233333333
neighbouring	0.233333333
Democrat	0.233333333
Yemen	0.234375
Yemen	0.308823529
Yemen	0.35
Yemen	0.352272727
Education	0.234375
Armstrong	0.234375
Directive	0.234375
Directive	0.426470588
commitments	0.234375
commitments	0.277777778
Nigeria	0.234375
competition	0.234375
Map	0.234375
populations	0.263157895
populations	0.275
assassination	0.234375
assassination	0.25
explosion	0.234375
Steering	0.234375
aviation	0.234375
aviation	0.366666667
landmines	0.234375
implementation	0.234375
implementation	0.279411765
implementation	0.355263158
implementation	0.357142857
implementation	0.416666667
Recovery	0.234375
Tourism	0.235294118
Tourism	0.25
Tourism	0.283333333
Tourism	0.295454545
subsidiaries	0.235294118
prisoners	0.235294118
Lisbon	0.235294118
Lisbon	0.352941176
Lisbon	0.352941176
Lisbon	0.40625
requests	0.235294118
application	0.264705882
politicians	0.235294118
politicians	0.236842105
participation	0.235294118
May	0.235294118
figure	0.235294118
figure	0.28125
thinkers	0.235294118
bays	0.236111111
Consumers	0.236111111
Report	0.236111111
Report	0.368421053
Report	0.397058824
requirements	0.236111111
requirements	0.303571429
African	0.236111111
residue	0.263157895
Sustainable	0.236111111
Change	0.236111111
draft	0.236111111
draft	0.291666667
draft	0.294117647
draft	0.308823529
company	0.236111111
company	0.25
improvements	0.236842105
property	0.236842105
introduction	0.236842105
Criminal	0.236842105
Chair	0.236842105
Establishment	0.236842105
Establishment	0.263157895
Establishment	0.359375
Voting	0.236842105
Decision	0.236842105
Partnership	0.236842105
Partnership	0.276315789
Partnership	0.34375
councils	0.236842105
Enforcement	0.236842105
Secretary	0.2375
priorities	0.2375
incident	0.2375
usefulness	0.238095238
chairman	0.238095238
chairman	0.328125
crossings	0.238095238
effectiveness	0.25
threats	0.25
threats	0.276315789
Neighbourhood	0.25
interpreters	0.25
interpreters	0.25
interpreters	0.388888889
fisheries	0.25
fisheries	0.305555556
fisheries	0.359375
fisheries	0.430555556
fisheries	0.470588235
gallery	0.25
gallery	0.25
gallery	0.328947368
condemnation	0.482142857
export	0.25
revolutions	0.25
councillor	0.25
deforestation	0.25
deforestation	0.342105263
tribute	0.339285714
migration	0.279411765
extension	0.25
ethnicity	0.25
institutions	0.25
institutions	0.25
institutions	0.319444444
institutions	0.359375
institutions	0.361111111
guarantees	0.25
People	0.25
People	0.25
People	0.25
carbon	0.25
childcare	0.25
integration	0.25
integration	0.303571429
integration	0.4
breakdown	0.25
indicators	0.25
operation	0.25
dialogue	0.25
dialogue	0.283333333
Sri	0.25
Sri	0.411764706
camera	0.25
execution	0.25
Closure	0.25
Environment	0.25
Environment	0.319444444
windscreen	0.25
rejection	0.25
Chairman	0.25
sort	0.25
declaration	0.25
declaration	0.25
declaration	0.380952381
networks	0.323529412
UN	0.25
UN	0.34375
Commission	0.25
Commission	0.267857143
Commission	0.276315789
Commission	0.3
Commission	0.352941176
Commission	0.359375
coordinators	0.25
coordinators	0.25
bomb	0.25
shipyards	0.25
Agency	0.25
section	0.25
section	0.4
workers	0.2625
money	0.25
budgets	0.25
budgets	0.35
piece	0.25
Uganda	0.25
Uganda	0.263157895
Uganda	0.323529412
communication	0.261363636
communication	0.315789474
duplication	0.25
duplication	0.375
Social	0.25
Social	0.321428571
Validation	0.25
deadlines	0.25
obstacles	0.25
elections	0.25
arrangements	0.25
arrangements	0.277777778
arrangements	0.3625
assistance	0.25
assistance	0.267857143
whole	0.25
whole	0.28125
discussions	0.25
Border	0.25
consumer	0.25
pollutants	0.25
practices	0.25
monitoring	0.25
pleas	0.25
founding	0.25
onwards	0.25
errors	0.25
mortality	0.28125
Gender	0.25
feed	0.25
encouragement	0.25
contribution	0.261904762
contribution	0.264705882
contribution	0.275
contribution	0.316666667
contribution	0.367647059
programmes	0.261904762
programmes	0.279411765
programmes	0.319444444
programmes	0.321428571
temperature	0.2625
rainfall	0.2625
bombs	0.2625
Morgan	0.2625
Implementation	0.263157895
Implementation	0.352941176
Implementation	0.388888889
Implementation	0.433333333
compliance	0.263157895
compliance	0.444444444
taxation	0.263157895
Helsinki	0.263157895
Joint	0.263157895
Joint	0.3375
Van	0.263157895
mark	0.263157895
mark	0.294117647
Investigations	0.263888889
Monetary	0.263888889
Monetary	0.267857143
constitutions	0.263888889
insider	0.263888889
percentages	0.263888889
violations	0.263888889
emissions	0.263888889
emissions	0.316666667
emissions	0.35
upgrading	0.264705882
Scoreboard	0.264705882
sincerity	0.264705882
quotas	0.264705882
quotas	0.296875
game	0.264705882
source	0.333333333
condolence	0.264705882
energies	0.264705882
Efficiency	0.264705882
injuries	0.264705882
hazards	0.264705882
regard	0.277777778
regard	0.2875
euro	0.265625
euro	0.275
euro	0.283333333
euro	0.347222222
Davies	0.265625
reality	0.265625
agencies	0.265625
rationale	0.288461538
exemptions	0.265625
mechanisms	0.34375
Korea	0.265625
grounds	0.266666667
mixtures	0.266666667
materials	0.266666667
devastation	0.266666667
Horn	0.266666667
Horn	0.366666667
Horn	0.3875
Independence	0.266666667
fans	0.266666667
Approval	0.266666667
Approval	0.272727273
organisation	0.266666667
Texts	0.266666667
savings	0.266666667
Membership	0.266666667
subsidy	0.266666667
Amendment	0.266666667
Amendment	0.28125
Amendment	0.328125
Amendment	0.333333333
Amendment	0.34375
Dr	0.267857143
Cloning	0.283333333
outbreaks	0.267857143
Progressive	0.267857143
substances	0.269230769
scale	0.272727273
drivers	0.273809524
Amendments	0.275
enlargement	0.275
enlargement	0.328125
enlargement	0.3625
diversity	0.368421053
diversity	0.4125
ingredients	0.275
indication	0.275
Entrepreneurs	0.275
Tibetan	0.275
Tibetan	0.46875
televising	0.275
figures	0.275
confrontations	0.276315789
margins	0.276315789
Protests	0.276315789
footballers	0.276315789
importers	0.276315789
sense	0.276315789
tellers	0.276315789
providers	0.276315789
Argentina	0.277777778
evaluation	0.277777778
evaluation	0.277777778
evaluation	0.28125
professionalism	0.277777778
intimidation	0.277777778
downstairs	0.277777778
waterway	0.277777778
waterway	0.375
ecosystems	0.277777778
ecosystems	0.289473684
compatibility	0.277777778
Latvia	0.277777778
Latvia	0.316666667
Latvia	0.40625
Latvia	0.407894737
activities	0.294117647
submarine	0.279411765
League	0.279411765
League	0.294117647
crises	0.279411765
forums	0.279411765
Framework	0.279411765
Framework	0.308823529
Framework	0.342105263
Framework	0.375
Framework	0.375
competences	0.279411765
competences	0.303571429
competences	0.392857143
Budgeting	0.279411765
additives	0.279411765
additives	0.352272727
additives	0.366666667
International	0.279411765
International	0.289473684
International	0.291666667
renegotiation	0.279411765
renegotiation	0.416666667
Liberties	0.279411765
attitude	0.279411765
representations	0.279411765
representations	0.315789474
seriousness	0.279411765
remodelling	0.279411765
globalisation	0.279411765
globalisation	0.375
globalisation	0.375
globalisation	0.441176471
globalisation	0.447368421
World	0.28125
objections	0.28125
funding	0.28125
funding	0.326086957
societies	0.28125
Chamber	0.28125
Chamber	0.328125
Chamber	0.342105263
Chamber	0.4125
Empowerment	0.28125
coasts	0.28125
prosperity	0.28125
prosperity	0.466666667
Exports	0.28125
Exports	0.288461538
team	0.28125
disputes	0.333333333
exposures	0.283333333
industries	0.283333333
horrors	0.283333333
tonnes	0.283333333
tonnes	0.3125
tonnes	0.355263158
tonnes	0.368421053
tonnes	0.425
dialogues	0.283333333
dialogues	0.303571429
Operational	0.285714286
gesture	0.285714286
Alliance	0.285714286
exports	0.285714286
criticisms	0.285714286
chairmen	0.285714286
chairmen	0.339285714
footing	0.285714286
visas	0.285714286
Latin	0.285714286
establishment	0.285714286
establishment	0.305555556
establishment	0.361111111
Europeans	0.285714286
detergents	0.285714286
undertaking	0.285714286
offences	0.285714286
topic	0.285714286
contractors	0.2875
clashes	0.2875
clashes	0.352941176
clashes	0.394736842
fuels	0.2875
tariff	0.2875
intent	0.288461538
percent	0.289473684
Petitions	0.289473684
Petitions	0.328125
Petitions	0.333333333
Petitions	0.357142857
Composition	0.289473684
engagement	0.289473684
Universal	0.289473684
importer	0.289473684
Sudan	0.289473684
Honduras	0.291666667
motions	0.291666667
motions	0.369565217
Tabling	0.291666667
facilitation	0.291666667
facilitation	0.3125
facilitation	0.382352941
payment	0.291666667
school	0.291666667
regulations	0.291666667
regulations	0.323529412
regulations	0.326086957
chapters	0.291666667
pastors	0.291666667
housing	0.291666667
mandate	0.291666667
mandate	0.446428571
heatwave	0.291666667
ski	0.294117647
realisation	0.294117647
realisation	0.375
realisation	0.4
entrepreneurs	0.294117647
Ministers	0.294117647
Ministers	0.323529412
Ministers	0.325
Ministers	0.355263158
nationals	0.294117647
Conference	0.294117647
Conference	0.403846154
pardon	0.294117647
Applause	0.294117647
issuance	0.294117647
issuance	0.352941176
issuance	0.484375
collateral	0.294117647
screenings	0.294117647
parliaments	0.296875
parliaments	0.3125
parliaments	0.329545455
parliaments	0.375
parliaments	0.4
Draft	0.296875
Enlargement	0.296875
antibiotics	0.296875
cohesion	0.296875
cohesion	0.333333333
cohesion	0.368421053
cohesion	0.416666667
cohesion	0.486111111
backdrop	0.296875
suffrage	0.296875
suffrage	0.546875
seekers	0.296875
seekers	0.302631579
biodiversity	0.296875
biodiversity	0.338235294
biodiversity	0.407894737
